,Country Name,Indicator Name,Region,Unnamed: 0,Unnamed: 0.1,Unnamed: 5,Value,Year
3278,Denmark,GDP growth (annual %),Europe & Central Asia,3278.0,3278.0,,1.47524472572842,1990.0
3279,Denmark,GDP growth (annual %),Europe & Central Asia,3279.0,3279.0,,1.39365602871277,1991.0
3280,Denmark,GDP growth (annual %),Europe & Central Asia,3280.0,3280.0,,1.95701156603785,1992.0
3281,Denmark,GDP growth (annual %),Europe & Central Asia,3281.0,3281.0,,0.0106594282643044,1993.0
3282,Denmark,GDP growth (annual %),Europe & Central Asia,3282.0,3282.0,,5.332448645045839,1994.0
3283,Denmark,GDP growth (annual %),Europe & Central Asia,3283.0,3283.0,,3.02763407299729,1995.0
3284,Denmark,GDP growth (annual %),Europe & Central Asia,3284.0,3284.0,,2.90006833454601,1996.0
3285,Denmark,GDP growth (annual %),Europe & Central Asia,3285.0,3285.0,,3.26087979362235,1997.0
3286,Denmark,GDP growth (annual %),Europe & Central Asia,3286.0,3286.0,,2.21816188799899,1998.0
3287,Denmark,GDP growth (annual %),Europe & Central Asia,3287.0,3287.0,,2.94800709905887,1999.0
3288,Denmark,GDP growth (annual %),Europe & Central Asia,3288.0,3288.0,,3.74690021235362,2000.0
3289,Denmark,GDP growth (annual %),Europe & Central Asia,3289.0,3289.0,,0.823149300299249,2001.0
3290,Denmark,GDP growth (annual %),Europe & Central Asia,3290.0,3290.0,,0.46634492848411896,2002.0
3291,Denmark,GDP growth (annual %),Europe & Central Asia,3291.0,3291.0,,0.39007386505103603,2003.0
3292,Denmark,GDP growth (annual %),Europe & Central Asia,3292.0,3292.0,,2.6681934594168704,2004.0
3293,Denmark,GDP growth (annual %),Europe & Central Asia,3293.0,3293.0,,2.33666449082062,2005.0
3294,Denmark,GDP growth (annual %),Europe & Central Asia,3294.0,3294.0,,3.91298015188963,2006.0
3295,Denmark,GDP growth (annual %),Europe & Central Asia,3295.0,3295.0,,0.909252995846572,2007.0
3296,Denmark,GDP growth (annual %),Europe & Central Asia,3296.0,3296.0,,-0.512025221805743,2008.0
3297,Denmark,GDP growth (annual %),Europe & Central Asia,3297.0,3297.0,,-4.906525558097091,2009.0
3298,Denmark,GDP growth (annual %),Europe & Central Asia,3298.0,3298.0,,1.8709926386621398,2010.0
3299,Denmark,GDP growth (annual %),Europe & Central Asia,3299.0,3299.0,,1.33677466666225,2011.0
3300,Denmark,GDP growth (annual %),Europe & Central Asia,3300.0,3300.0,,0.226468475871513,2012.0
3301,Denmark,GDP growth (annual %),Europe & Central Asia,3301.0,3301.0,,0.9333492815162292,2013.0
3302,Denmark,GDP growth (annual %),Europe & Central Asia,3302.0,3302.0,,1.6193749707103402,2014.0
3303,Denmark,GDP growth (annual %),Europe & Central Asia,3303.0,3303.0,,1.6066089943387698,2015.0
3304,Denmark,GDP growth (annual %),Europe & Central Asia,3304.0,3304.0,,1.9640771294674704,2016.0
3305,Denmark,GDP growth (annual %),Europe & Central Asia,3305.0,3305.0,,2.24013892207479,2017.0
3944,Spain,GDP growth (annual %),Europe & Central Asia,3944.0,3944.0,,,1960.0
3945,Spain,GDP growth (annual %),Europe & Central Asia,3945.0,3945.0,,11.8386741948331,1961.0
3946,Spain,GDP growth (annual %),Europe & Central Asia,3946.0,3946.0,,9.95343810301786,1962.0
3947,Spain,GDP growth (annual %),Europe & Central Asia,3947.0,3947.0,,9.59649887419747,1963.0
3948,Spain,GDP growth (annual %),Europe & Central Asia,3948.0,3948.0,,5.3085102455714015,1964.0
3949,Spain,GDP growth (annual %),Europe & Central Asia,3949.0,3949.0,,6.25313489898502,1965.0
3950,Spain,GDP growth (annual %),Europe & Central Asia,3950.0,3950.0,,7.24606030950793,1966.0
3951,Spain,GDP growth (annual %),Europe & Central Asia,3951.0,3951.0,,4.34033841707509,1967.0
3952,Spain,GDP growth (annual %),Europe & Central Asia,3952.0,3952.0,,6.597020137583059,1968.0
3953,Spain,GDP growth (annual %),Europe & Central Asia,3953.0,3953.0,,8.907015555270892,1969.0
3954,Spain,GDP growth (annual %),Europe & Central Asia,3954.0,3954.0,,4.29063938766936,1970.0
3955,Spain,GDP growth (annual %),Europe & Central Asia,3955.0,3955.0,,4.64947347775141,1971.0
3956,Spain,GDP growth (annual %),Europe & Central Asia,3956.0,3956.0,,8.14974586920869,1972.0
3957,Spain,GDP growth (annual %),Europe & Central Asia,3957.0,3957.0,,7.7884652526876605,1973.0
3958,Spain,GDP growth (annual %),Europe & Central Asia,3958.0,3958.0,,5.6187857595752195,1974.0
3959,Spain,GDP growth (annual %),Europe & Central Asia,3959.0,3959.0,,0.542203325012579,1975.0
3960,Spain,GDP growth (annual %),Europe & Central Asia,3960.0,3960.0,,3.3037915129939,1976.0
3961,Spain,GDP growth (annual %),Europe & Central Asia,3961.0,3961.0,,2.83857430409734,1977.0
3962,Spain,GDP growth (annual %),Europe & Central Asia,3962.0,3962.0,,1.46300337365363,1978.0
3963,Spain,GDP growth (annual %),Europe & Central Asia,3963.0,3963.0,,0.0415465206042001,1979.0
3964,Spain,GDP growth (annual %),Europe & Central Asia,3964.0,3964.0,,2.20872811830488,1980.0
3965,Spain,GDP growth (annual %),Europe & Central Asia,3965.0,3965.0,,-0.132468612535618,1981.0
3966,Spain,GDP growth (annual %),Europe & Central Asia,3966.0,3966.0,,1.24646170626323,1982.0
3967,Spain,GDP growth (annual %),Europe & Central Asia,3967.0,3967.0,,1.7701157793077,1983.0
3968,Spain,GDP growth (annual %),Europe & Central Asia,3968.0,3968.0,,1.78468752199581,1984.0
3969,Spain,GDP growth (annual %),Europe & Central Asia,3969.0,3969.0,,2.3214358569219904,1985.0
3970,Spain,GDP growth (annual %),Europe & Central Asia,3970.0,3970.0,,3.25332172455765,1986.0
3971,Spain,GDP growth (annual %),Europe & Central Asia,3971.0,3971.0,,5.54712261243782,1987.0
3972,Spain,GDP growth (annual %),Europe & Central Asia,3972.0,3972.0,,5.09432421946521,1988.0
3973,Spain,GDP growth (annual %),Europe & Central Asia,3973.0,3973.0,,4.82703029628284,1989.0
3974,Spain,GDP growth (annual %),Europe & Central Asia,3974.0,3974.0,,3.78139346477435,1990.0
3975,Spain,GDP growth (annual %),Europe & Central Asia,3975.0,3975.0,,2.5460005678720097,1991.0
3976,Spain,GDP growth (annual %),Europe & Central Asia,3976.0,3976.0,,0.9292154288993401,1992.0
3977,Spain,GDP growth (annual %),Europe & Central Asia,3977.0,3977.0,,-1.0314917745214,1993.0
3978,Spain,GDP growth (annual %),Europe & Central Asia,3978.0,3978.0,,2.38319531577503,1994.0
3979,Spain,GDP growth (annual %),Europe & Central Asia,3979.0,3979.0,,2.7574940329506497,1995.0
3980,Spain,GDP growth (annual %),Europe & Central Asia,3980.0,3980.0,,2.67478358786684,1996.0
3981,Spain,GDP growth (annual %),Europe & Central Asia,3981.0,3981.0,,3.68961399843444,1997.0
3982,Spain,GDP growth (annual %),Europe & Central Asia,3982.0,3982.0,,4.30597844697085,1998.0
3983,Spain,GDP growth (annual %),Europe & Central Asia,3983.0,3983.0,,4.48477443037206,1999.0
3984,Spain,GDP growth (annual %),Europe & Central Asia,3984.0,3984.0,,5.28909959505918,2000.0
3985,Spain,GDP growth (annual %),Europe & Central Asia,3985.0,3985.0,,4.001073835401311,2001.0
3986,Spain,GDP growth (annual %),Europe & Central Asia,3986.0,3986.0,,2.87987609719458,2002.0
3987,Spain,GDP growth (annual %),Europe & Central Asia,3987.0,3987.0,,3.18757147564497,2003.0
3988,Spain,GDP growth (annual %),Europe & Central Asia,3988.0,3988.0,,3.1667465006120596,2004.0
3989,Spain,GDP growth (annual %),Europe & Central Asia,3989.0,3989.0,,3.723001788416549,2005.0
3990,Spain,GDP growth (annual %),Europe & Central Asia,3990.0,3990.0,,4.17412318641999,2006.0
3991,Spain,GDP growth (annual %),Europe & Central Asia,3991.0,3991.0,,3.7689924077177297,2007.0
3992,Spain,GDP growth (annual %),Europe & Central Asia,3992.0,3992.0,,1.11768686002978,2008.0
3993,Spain,GDP growth (annual %),Europe & Central Asia,3993.0,3993.0,,-3.5737514486915694,2009.0
3994,Spain,GDP growth (annual %),Europe & Central Asia,3994.0,3994.0,,0.0140638777627089,2010.0
3995,Spain,GDP growth (annual %),Europe & Central Asia,3995.0,3995.0,,-0.9987649581149608,2011.0
3996,Spain,GDP growth (annual %),Europe & Central Asia,3996.0,3996.0,,-2.9277505071771097,2012.0
3997,Spain,GDP growth (annual %),Europe & Central Asia,3997.0,3997.0,,-1.70570500034654,2013.0
3998,Spain,GDP growth (annual %),Europe & Central Asia,3998.0,3998.0,,1.37999723824269,2014.0
3999,Spain,GDP growth (annual %),Europe & Central Asia,3999.0,3999.0,,3.4322533279236502,2015.0
4000,Spain,GDP growth (annual %),Europe & Central Asia,4000.0,4000.0,,3.2744627396774195,2016.0
4001,Spain,GDP growth (annual %),Europe & Central Asia,4001.0,4001.0,,3.05171961619506,2017.0
4234,Finland,GDP growth (annual %),Europe & Central Asia,4234.0,4234.0,,,1960.0
4235,Finland,GDP growth (annual %),Europe & Central Asia,4235.0,4235.0,,7.60467047924432,1961.0
4236,Finland,GDP growth (annual %),Europe & Central Asia,4236.0,4236.0,,2.98194553610325,1962.0
4237,Finland,GDP growth (annual %),Europe & Central Asia,4237.0,4237.0,,3.2850996357034,1963.0
4238,Finland,GDP growth (annual %),Europe & Central Asia,4238.0,4238.0,,5.238686597893481,1964.0
4239,Finland,GDP growth (annual %),Europe & Central Asia,4239.0,4239.0,,5.30285780228266,1965.0
4240,Finland,GDP growth (annual %),Europe & Central Asia,4240.0,4240.0,,2.3728230152817402,1966.0
4241,Finland,GDP growth (annual %),Europe & Central Asia,4241.0,4241.0,,2.1688288828741897,1967.0
4242,Finland,GDP growth (annual %),Europe & Central Asia,4242.0,4242.0,,2.30328998355667,1968.0
4243,Finland,GDP growth (annual %),Europe & Central Asia,4243.0,4243.0,,9.59328778480032,1969.0
4244,Finland,GDP growth (annual %),Europe & Central Asia,4244.0,4244.0,,5.33390779168666,1970.0
4245,Finland,GDP growth (annual %),Europe & Central Asia,4245.0,4245.0,,2.35692031222435,1971.0
4246,Finland,GDP growth (annual %),Europe & Central Asia,4246.0,4246.0,,7.7354855177018,1972.0
4247,Finland,GDP growth (annual %),Europe & Central Asia,4247.0,4247.0,,6.98382797549191,1973.0
4248,Finland,GDP growth (annual %),Europe & Central Asia,4248.0,4248.0,,3.2365336129386604,1974.0
4249,Finland,GDP growth (annual %),Europe & Central Asia,4249.0,4249.0,,1.8048977044041696,1975.0
4250,Finland,GDP growth (annual %),Europe & Central Asia,4250.0,4250.0,,0.34438296618719705,1976.0
4251,Finland,GDP growth (annual %),Europe & Central Asia,4251.0,4251.0,,0.2395104040246569,1977.0
4252,Finland,GDP growth (annual %),Europe & Central Asia,4252.0,4252.0,,2.91970808964352,1978.0
4253,Finland,GDP growth (annual %),Europe & Central Asia,4253.0,4253.0,,7.12192639417022,1979.0
4254,Finland,GDP growth (annual %),Europe & Central Asia,4254.0,4254.0,,5.389047424781129,1980.0
4255,Finland,GDP growth (annual %),Europe & Central Asia,4255.0,4255.0,,1.29477446734987,1981.0
4256,Finland,GDP growth (annual %),Europe & Central Asia,4256.0,4256.0,,3.08735421419586,1982.0
4257,Finland,GDP growth (annual %),Europe & Central Asia,4257.0,4257.0,,3.12105731245734,1983.0
4258,Finland,GDP growth (annual %),Europe & Central Asia,4258.0,4258.0,,3.2141281238717996,1984.0
4259,Finland,GDP growth (annual %),Europe & Central Asia,4259.0,4259.0,,3.5366931918656097,1985.0
4260,Finland,GDP growth (annual %),Europe & Central Asia,4260.0,4260.0,,2.72613808053603,1986.0
4261,Finland,GDP growth (annual %),Europe & Central Asia,4261.0,4261.0,,3.5590959750059503,1987.0
4262,Finland,GDP growth (annual %),Europe & Central Asia,4262.0,4262.0,,5.20985868280377,1988.0
4263,Finland,GDP growth (annual %),Europe & Central Asia,4263.0,4263.0,,5.08770164671162,1989.0
4264,Finland,GDP growth (annual %),Europe & Central Asia,4264.0,4264.0,,0.675783493968225,1990.0
4265,Finland,GDP growth (annual %),Europe & Central Asia,4265.0,4265.0,,-5.914425873532879,1991.0
4266,Finland,GDP growth (annual %),Europe & Central Asia,4266.0,4266.0,,-3.32462938005391,1992.0
4267,Finland,GDP growth (annual %),Europe & Central Asia,4267.0,4267.0,,-0.734493304174322,1993.0
4268,Finland,GDP growth (annual %),Europe & Central Asia,4268.0,4268.0,,3.93926094970595,1994.0
4269,Finland,GDP growth (annual %),Europe & Central Asia,4269.0,4269.0,,4.20713067270178,1995.0
4270,Finland,GDP growth (annual %),Europe & Central Asia,4270.0,4270.0,,3.65883306320907,1996.0
4271,Finland,GDP growth (annual %),Europe & Central Asia,4271.0,4271.0,,6.251807841144509,1997.0
4272,Finland,GDP growth (annual %),Europe & Central Asia,4272.0,4272.0,,5.4285125669550895,1998.0
4273,Finland,GDP growth (annual %),Europe & Central Asia,4273.0,4273.0,,4.44413427315236,1999.0
4274,Finland,GDP growth (annual %),Europe & Central Asia,4274.0,4274.0,,5.63484745219101,2000.0
4275,Finland,GDP growth (annual %),Europe & Central Asia,4275.0,4275.0,,2.5807920754502,2001.0
